year,month,day,dep_time,dep_delay,arr_time,arr_delay,carrier,tailnum,flight,origin,dest,air_time,distance,hour,minute
2013,1,8,2038,-2,2342,-15,B6,N768JB,677,JFK,LAX,342,2475,20,38
2013,1,8,2058,-2,29,-2,DL,N705TW,2363,JFK,LAX,356,2475,20,58
2013,1,8,2130,-5,114,24,AA,N328AA,185,JFK,LAX,376,2475,21,30
2013,1,9,604,3,926,8,UA,N14120,1030,JFK,LAX,354,2475,6,4
2013,1,9,658,-2,1022,-12,DL,N624AG,763,JFK,LAX,342,2475,6,58
2013,1,9,658,-7,1014,-4,UA,N580UA,604,EWR,LAX,352,2454,6,58
2013,1,9,700,0,1005,-22,B6,N807JB,671,JFK,LAX,343,2475,7,0
2013,1,9,712,7,1043,8,VX,N634VA,399,JFK,LAX,356,2475,7,12
2013,1,9,728,-2,1105,5,AA,N319AA,33,JFK,LAX,367,2475,7,28
2013,1,9,831,1,1206,12,UA,N14107,112,JFK,LAX,351,2475,8,31
2013,1,9,855,-5,1208,-19,DL,N711ZX,120,JFK,LAX,343,2475,8,55
2013,1,9,900,0,1206,-14,AA,N329AA,1,JFK,LAX,345,2475,9,0
2013,1,9,903,-2,1230,-5,VX,N637VA,407,JFK,LAX,354,2475,9,3
2013,1,9,924,4,1241,8,UA,N77865,1223,EWR,LAX,339,2454,9,24
2013,1,9,1120,-5,1420,-19,B6,N625JB,673,JFK,LAX,340,2475,11,20
2013,1,9,1123,-7,1414,-31,UA,N555UA,703,JFK,LAX,325,2475,11,23
2013,1,9,1128,58,1506,86,AA,N322AA,19,JFK,LAX,371,2475,11,28
2013,1,9,1153,-7,1550,21,DL,N722TW,863,JFK,LAX,374,2475,11,53
2013,1,9,1207,7,1451,-19,AA,N332AA,3,JFK,LAX,326,2475,12,7
2013,1,9,1319,-1,1649,16,UA,N41140,1110,EWR,LAX,354,2454,13,19
2013,1,9,1330,10,1656,6,VX,N641VA,411,JFK,LAX,359,2475,13,30
2013,1,9,1341,-4,1701,-4,AA,N338AA,117,JFK,LAX,353,2475,13,41
2013,1,9,1458,-2,1835,-2,DL,N718TW,963,JFK,LAX,366,2475,14,58
2013,1,9,1501,-5,1817,-2,UA,N14106,1600,EWR,LAX,347,2454,15,1
2013,1,9,1541,1,1855,-5,UA,N17139,161,JFK,LAX,351,2475,15,41
2013,1,9,1557,12,1853,-17,AA,N320AA,133,JFK,LAX,323,2475,15,57
2013,1,9,1622,-3,1929,-25,B6,N768JB,675,JFK,LAX,345,2475,16,22
2013,1,9,1656,1,2001,-34,VX,N640VA,413,JFK,LAX,344,2475,16,56
2013,1,9,1701,16,1958,-7,AA,N328AA,181,JFK,LAX,334,2475,17,1
2013,1,9,1701,1,2034,-2,DL,N705TW,127,JFK,LAX,359,2475,17,1
2013,1,9,1705,-3,2013,-11,UA,N852UA,250,EWR,LAX,345,2454,17,5
2013,1,9,1748,-5,2044,-21,UA,N512UA,535,JFK,LAX,334,2475,17,48
2013,1,9,1812,-8,2147,-3,AA,N3EJAA,119,EWR,LAX,343,2454,18,12
2013,1,9,1836,6,2241,53,UA,N78511,1165,EWR,LAX,347,2454,18,36
2013,1,9,1854,-6,2230,-8,DL,N711ZX,87,JFK,LAX,358,2475,18,54
2013,1,9,1903,-2,2153,-32,AA,N339AA,21,JFK,LAX,332,2475,19,3
2013,1,9,1954,-6,2312,-17,VX,N631VA,415,JFK,LAX,352,2475,19,54
2013,1,9,2018,-7,2344,15,UA,N532UA,771,JFK,LAX,358,2475,20,18
2013,1,9,2042,2,,,B6,N807JB,677,JFK,LAX,,2475,20,42
2013,1,9,2059,-1,31,0,DL,N717TW,2363,JFK,LAX,358,2475,20,59
2013,1,9,2133,-2,100,10,AA,N319AA,185,JFK,LAX,360,2475,21,33
2013,1,10,607,6,932,14,UA,N14107,1030,JFK,LAX,357,2475,6,7
2013,1,10,659,-1,1006,-28,DL,N705TW,763,JFK,LAX,335,2475,6,59
2013,1,10,702,-3,1020,-15,VX,N638VA,399,JFK,LAX,346,2475,7,2
2013,1,10,703,3,1006,-21,B6,N809JB,671,JFK,LAX,342,2475,7,3
2013,1,10,705,0,1037,19,UA,N562UA,604,EWR,LAX,350,2454,7,5
2013,1,10,721,-9,1006,-54,AA,N335AA,33,JFK,LAX,318,2475,7,21
2013,1,10,825,-5,1113,-41,UA,N48127,112,JFK,LAX,325,2475,8,25
2013,1,10,855,-5,1234,7,DL,N727TW,120,JFK,LAX,354,2475,8,55
2013,1,10,856,-4,1159,-21,AA,N336AA,1,JFK,LAX,328,2475,8,56
2013,1,10,916,-4,1237,4,UA,N77871,1275,EWR,LAX,331,2454,9,16
2013,1,10,939,34,1259,24,VX,N622VA,407,JFK,LAX,349,2475,9,39
2013,1,10,1025,-5,1330,-10,AA,N338AA,19,JFK,LAX,342,2475,10,25
2013,1,10,1126,-4,1439,-6,UA,N525UA,703,JFK,LAX,349,2475,11,26
2013,1,10,1139,14,1449,10,B6,N638JB,673,JFK,LAX,351,2475,11,39
2013,1,10,1153,-7,1531,2,DL,N712TW,863,JFK,LAX,359,2475,11,53
2013,1,10,1158,-2,1507,-3,AA,N339AA,3,JFK,LAX,343,2475,11,58
2013,1,10,1315,-5,1646,-4,VX,N632VA,411,JFK,LAX,356,2475,13,15
2013,1,10,1318,-2,1628,-5,UA,N17104,1110,EWR,LAX,341,2454,13,18
2013,1,10,1340,-5,1649,-16,AA,N324AA,117,JFK,LAX,342,2475,13,40
2013,1,10,1459,-1,1830,-7,DL,N624AG,963,JFK,LAX,350,2475,14,59
2013,1,10,1506,0,1821,2,UA,N29124,1600,EWR,LAX,345,2454,15,6
2013,1,10,1540,0,1906,6,UA,N41140,161,JFK,LAX,351,2475,15,40
2013,1,10,1545,0,1846,-24,AA,N323AA,133,JFK,LAX,335,2475,15,45
2013,1,10,1622,-3,1928,-26,B6,N779JB,675,JFK,LAX,343,2475,16,22
2013,1,10,1642,-3,1939,-26,AA,N319AA,181,JFK,LAX,340,2475,16,42
2013,1,10,1650,-5,2007,-28,VX,N640VA,413,JFK,LAX,358,2475,16,50
2013,1,10,1658,-2,2007,-29,DL,N718TW,127,JFK,LAX,344,2475,16,58
2013,1,10,1748,-5,2104,-1,UA,N510UA,535,JFK,LAX,343,2475,17,48
2013,1,10,1754,40,2137,67,UA,N840UA,250,EWR,LAX,357,2454,17,54
2013,1,10,1811,-9,2149,-1,AA,N3DHAA,119,EWR,LAX,345,2454,18,11
2013,1,10,1830,0,2216,28,UA,N27239,1165,EWR,LAX,354,2454,18,30
2013,1,10,1857,-8,2152,-33,AA,N328AA,21,JFK,LAX,336,2475,18,57
2013,1,10,1857,-3,2208,-30,DL,N721TW,87,JFK,LAX,337,2475,18,57
2013,1,10,1955,-5,2311,-18,VX,N641VA,415,JFK,LAX,355,2475,19,55
2013,1,10,2020,-5,2327,-2,UA,N518UA,771,JFK,LAX,335,2475,20,20
2013,1,10,2040,0,2351,-6,B6,N809JB,677,JFK,LAX,343,2475,20,40
2013,1,10,2100,0,37,6,DL,N705TW,2363,JFK,LAX,343,2475,21,0
2013,1,10,2145,10,45,-5,AA,N335AA,185,JFK,LAX,341,2475,21,45
2013,1,11,557,-4,923,5,UA,N48127,1030,JFK,LAX,358,2475,5,57
2013,1,11,655,-5,1025,-9,DL,N713TW,763,JFK,LAX,353,2475,6,55
2013,1,11,659,-1,1026,-1,B6,N638JB,671,JFK,LAX,352,2475,6,59
2013,1,11,659,-6,1021,3,UA,N515UA,298,EWR,LAX,351,2454,6,59
2013,1,11,703,-2,1044,9,VX,N624VA,399,JFK,LAX,361,2475,7,3
2013,1,11,727,-3,1058,-2,AA,N336AA,33,JFK,LAX,360,2475,7,27
2013,1,11,841,11,1224,30,UA,N19141,112,JFK,LAX,360,2475,8,41
2013,1,11,855,-5,1213,-14,DL,N624AG,120,JFK,LAX,340,2475,8,55
2013,1,11,901,-4,1242,7,VX,N622VA,407,JFK,LAX,360,2475,9,1
2013,1,11,903,3,1231,11,AA,N329AA,1,JFK,LAX,350,2475,9,3
2013,1,11,919,-1,1241,8,UA,N75851,1657,EWR,LAX,348,2454,9,19
2013,1,11,1024,-6,1331,-9,AA,N338AA,19,JFK,LAX,341,2475,10,24
2013,1,11,1121,-9,1427,-18,UA,N525UA,703,JFK,LAX,348,2475,11,21
2013,1,11,1123,-2,1436,-3,B6,N793JB,673,JFK,LAX,353,2475,11,23
2013,1,11,1154,-6,1516,6,AA,N320AA,3,JFK,LAX,341,2475,11,54
2013,1,11,1239,39,1612,43,DL,N721TW,863,JFK,LAX,370,2475,12,39
2013,1,11,1316,-4,1647,-3,VX,N633VA,411,JFK,LAX,369,2475,13,16
2013,1,11,1319,-1,1639,6,UA,N13138,1110,EWR,LAX,344,2454,13,19
2013,1,11,1340,-5,1657,-8,AA,N328AA,117,JFK,LAX,350,2475,13,40
2013,1,11,1458,-2,1819,-18,DL,N704X ,963,JFK,LAX,357,2475,14,58
2013,1,11,1533,-7,1910,10,UA,N12125,161,JFK,LAX,363,2475,15,33
2013,1,11,1542,-3,1916,6,AA,N323AA,133,JFK,LAX,362,2475,15,42
2013,1,11,1551,45,1906,47,UA,N33103,1600,EWR,LAX,354,2454,15,51
2013,1,11,1622,-3,1955,1,B6,N805JB,675,JFK,LAX,360,2475,16,22
2013,1,11,1646,1,1952,-13,AA,N335AA,181,JFK,LAX,349,2475,16,46
2013,1,11,1649,-6,2016,-19,VX,N631VA,413,JFK,LAX,366,2475,16,49
2013,1,11,1657,-3,2020,-16,DL,N723TW,127,JFK,LAX,353,2475,16,57
2013,1,11,1659,-9,2003,-21,UA,N817UA,250,EWR,LAX,345,2454,16,59
2013,1,11,1806,13,2117,12,UA,N518UA,535,JFK,LAX,346,2475,18,6
2013,1,11,1857,-3,2248,10,DL,N624AG,87,JFK,LAX,345,2475,18,57
2013,1,11,1901,11,2234,26,UA,N78509,1139,EWR,LAX,362,2454,19,1
2013,1,11,1911,6,2222,-3,AA,N322AA,21,JFK,LAX,348,2475,19,11
2013,1,11,1956,-4,2321,-8,VX,N637VA,415,JFK,LAX,359,2475,19,56
2013,1,11,2025,0,2332,3,UA,N512UA,771,JFK,LAX,347,2475,20,25
2013,1,11,2042,2,2355,-2,B6,N638JB,677,JFK,LAX,352,2475,20,42
2013,1,11,2100,0,22,-9,DL,N706TW,2363,JFK,LAX,349,2475,21,0
2013,1,11,2130,-5,51,1,AA,N336AA,185,JFK,LAX,357,2475,21,30
2013,1,11,,,,,AA,N3EAAA,119,EWR,LAX,,2454,,
2013,1,12,605,4,906,-15,UA,N19141,1296,JFK,LAX,339,2475,6,5
2013,1,12,700,-5,1018,-17,VX,N630VA,399,JFK,LAX,343,2475,7,0
2013,1,12,709,-1,1013,-18,UA,N37252,1665,EWR,LAX,343,2454,7,9
2013,1,12,838,8,1147,-7,UA,N41140,112,JFK,LAX,344,2475,8,38
2013,1,12,854,-6,1219,-1,AA,N319AA,1,JFK,LAX,344,2475,8,54
2013,1,12,858,-2,1215,-12,DL,N722TW,120,JFK,LAX,327,2475,8,58
2013,1,12,903,-2,1215,-20,VX,N638VA,407,JFK,LAX,348,2475,9,3
2013,1,12,919,-1,1239,6,UA,N74856,1594,EWR,LAX,347,2454,9,19
2013,1,12,1027,-3,1341,1,AA,N320AA,19,JFK,LAX,343,2475,10,27
2013,1,12,1125,0,1423,-16,B6,N794JB,673,JFK,LAX,339,2475,11,25
2013,1,12,1125,-5,1423,-22,UA,N525UA,362,JFK,LAX,334,2475,11,25
2013,1,12,1152,-8,1501,-28,DL,N709TW,863,JFK,LAX,340,2475,11,52
2013,1,12,1157,-3,1508,-2,AA,N322AA,3,JFK,LAX,349,2475,11,57
2013,1,12,1312,-3,1616,-7,UA,N19117,1199,EWR,LAX,341,2454,13,12
2013,1,12,1316,-4,1625,-25,VX,N621VA,411,JFK,LAX,348,2475,13,16
2013,1,12,1346,1,1719,14,AA,N339AA,117,JFK,LAX,351,2475,13,46
2013,1,12,1458,-2,1758,-39,DL,N713TW,963,JFK,LAX,334,2475,14,58
2013,1,12,1513,14,2010,,UA,N34131,1600,EWR,LAX,,2454,15,13
2013,1,12,1540,0,1849,-11,UA,N518UA,243,JFK,LAX,338,2475,15,40
2013,1,12,1541,-4,1904,-6,AA,N335AA,133,JFK,LAX,346,2475,15,41
2013,1,12,1619,-6,1924,-30,B6,N806JB,675,JFK,LAX,337,2475,16,19
2013,1,12,1646,-9,1953,-42,VX,N636VA,413,JFK,LAX,347,2475,16,46
2013,1,12,1648,3,1955,-5,UA,N844UA,250,EWR,LAX,341,2454,16,48
2013,1,12,1649,4,2001,-4,AA,N336AA,181,JFK,LAX,347,2475,16,49
2013,1,12,1722,17,2030,-10,DL,N723TW,127,JFK,LAX,337,2475,17,22
2013,1,12,1753,-2,2059,-16,UA,N532UA,535,JFK,LAX,335,2475,17,53
2013,1,12,1816,-4,2104,-46,AA,N3DFAA,119,EWR,LAX,321,2454,18,16
2013,1,12,1848,43,2208,36,UA,N37255,1497,EWR,LAX,337,2454,18,48
2013,1,12,1904,-1,2147,-38,AA,N328AA,21,JFK,LAX,318,2475,19,4
2013,1,12,1913,13,2250,15,DL,N722TW,87,JFK,LAX,337,2475,19,13
2013,1,12,2055,15,2354,-3,B6,N779JB,677,JFK,LAX,332,2475,20,55
2013,1,12,2130,-5,51,1,AA,N329AA,185,JFK,LAX,351,2475,21,30
2013,1,13,554,-6,851,-34,UA,N810UA,541,EWR,LAX,333,2454,5,54
2013,1,13,658,-2,959,-28,B6,N806JB,671,JFK,LAX,337,2475,6,58
2013,1,13,726,-4,1027,-33,AA,N319AA,33,JFK,LAX,337,2475,7,26
2013,1,13,831,1,1136,-18,UA,N41140,112,JFK,LAX,324,2475,8,31
2013,1,13,851,-9,1225,5,AA,N323AA,1,JFK,LAX,344,2475,8,51
2013,1,13,858,-2,1243,16,DL,N711ZX,120,JFK,LAX,353,2475,8,58
2013,1,13,904,-1,1237,2,VX,N628VA,407,JFK,LAX,342,2475,9,4
2013,1,13,917,-3,1230,-3,UA,N75854,1669,EWR,LAX,338,2454,9,17
2013,1,13,1021,-9,1337,-3,AA,N338AA,19,JFK,LAX,342,2475,10,21
2013,1,13,1129,-1,1439,2,UA,N554UA,703,JFK,LAX,345,2475,11,29
2013,1,13,1131,6,1442,3,B6,N535JB,673,JFK,LAX,343,2475,11,31
2013,1,13,1154,-6,1446,-24,AA,N328AA,3,JFK,LAX,334,2475,11,54
2013,1,13,1158,-2,1519,-10,DL,N727TW,863,JFK,LAX,350,2475,11,58
2013,1,13,1312,-3,1620,-3,UA,N41135,1054,EWR,LAX,342,2454,13,12
2013,1,13,1317,-3,1636,-14,VX,N640VA,411,JFK,LAX,355,2475,13,17
2013,1,13,1340,-5,1656,-9,AA,N335AA,117,JFK,LAX,350,2475,13,40
2013,1,13,1504,4,1830,-7,DL,N711ZX,963,JFK,LAX,346,2475,15,4
2013,1,13,1524,-6,1837,-17,UA,N13138,161,JFK,LAX,350,2475,15,24
2013,1,13,1536,-9,1846,-24,AA,N322AA,133,JFK,LAX,336,2475,15,36
2013,1,13,1544,38,1830,11,UA,N14102,1600,EWR,LAX,320,2454,15,44
2013,1,13,1630,5,1946,-8,B6,N658JB,675,JFK,LAX,345,2475,16,30
2013,1,13,1645,0,1950,-15,AA,N329AA,181,JFK,LAX,340,2475,16,45
2013,1,13,1655,0,2014,-21,VX,N636VA,413,JFK,LAX,358,2475,16,55
2013,1,13,1659,-1,2008,-28,DL,N723TW,127,JFK,LAX,344,2475,16,59
2013,1,13,1706,4,2023,5,UA,N839UA,250,EWR,LAX,341,2454,17,6
2013,1,13,1747,-4,2101,-2,UA,N525UA,535,JFK,LAX,348,2475,17,47
2013,1,13,1840,20,2150,0,AA,N3EXAA,119,EWR,LAX,347,2454,18,40
2013,1,13,1852,21,2209,25,UA,N593UA,454,EWR,LAX,323,2454,18,52
2013,1,13,1859,-6,2257,32,AA,N336AA,21,JFK,LAX,357,2475,18,59
2013,1,13,2134,154,115,157,DL,N718TW,87,JFK,LAX,346,2475,21,34
2013,1,13,2144,9,56,6,AA,N319AA,185,JFK,LAX,347,2475,21,44
2013,1,13,2153,113,116,107,VX,N635VA,415,JFK,LAX,355,2475,21,53
2013,1,13,2201,96,101,92,UA,N510UA,771,JFK,LAX,334,2475,22,1
2013,1,13,2214,74,127,56,DL,N709TW,2363,JFK,LAX,339,2475,22,14
2013,1,13,2228,108,143,106,B6,N806JB,677,JFK,LAX,350,2475,22,28
2013,1,14,556,-5,911,-7,UA,N19136,1030,JFK,LAX,346,2475,5,56
2013,1,14,657,-8,1021,-14,VX,N631VA,399,JFK,LAX,356,2475,6,57
2013,1,14,700,0,1031,4,B6,N630JB,671,JFK,LAX,348,2475,7,0
2013,1,14,708,3,1044,26,UA,N504UA,298,EWR,LAX,349,2454,7,8
2013,1,14,726,-4,1100,0,AA,N327AA,33,JFK,LAX,357,2475,7,26
2013,1,14,826,-4,1132,-22,UA,N41140,112,JFK,LAX,334,2475,8,26
2013,1,14,835,95,1210,96,DL,N727TW,763,JFK,LAX,351,2475,8,35
2013,1,14,858,-2,1227,7,AA,N339AA,1,JFK,LAX,350,2475,8,58
2013,1,14,858,-2,1210,-17,DL,N721TW,120,JFK,LAX,334,2475,8,58
2013,1,14,901,-4,1248,13,VX,N622VA,407,JFK,LAX,355,2475,9,1
2013,1,14,921,1,1259,26,UA,N57868,1657,EWR,LAX,347,2454,9,21
2013,1,14,1027,-3,1358,18,AA,N322AA,19,JFK,LAX,368,2475,10,27
2013,1,14,1123,-2,1443,4,B6,N627JB,673,JFK,LAX,352,2475,11,23
2013,1,14,1129,-1,1449,4,UA,N517UA,703,JFK,LAX,354,2475,11,29
2013,1,14,1200,0,1533,4,DL,N718TW,863,JFK,LAX,361,2475,12,0
2013,1,14,1205,5,1514,4,AA,N324AA,3,JFK,LAX,346,2475,12,5
2013,1,14,1314,-6,1636,3,UA,N14107,1110,EWR,LAX,352,2454,13,14
2013,1,14,1318,-2,1634,-16,VX,N628VA,411,JFK,LAX,358,2475,13,18
2013,1,14,1340,-5,1703,-2,AA,N320AA,117,JFK,LAX,350,2475,13,40
2013,1,14,1456,-4,1806,-31,DL,N712TW,963,JFK,LAX,342,2475,14,56
2013,1,14,1504,-2,1806,-13,UA,N17128,1600,EWR,LAX,332,2454,15,4
2013,1,14,1536,-4,1854,-6,UA,N41135,161,JFK,LAX,351,2475,15,36
2013,1,14,1541,-4,1854,-16,AA,N323AA,133,JFK,LAX,347,2475,15,41
2013,1,14,1628,3,1938,-16,B6,N805JB,675,JFK,LAX,349,2475,16,28
2013,1,14,1643,-2,1951,-14,AA,N328AA,181,JFK,LAX,349,2475,16,43
2013,1,14,1646,-9,2014,-21,VX,N638VA,413,JFK,LAX,363,2475,16,46
2013,1,14,1701,1,2051,15,DL,N713TW,127,JFK,LAX,360,2475,17,1
2013,1,14,1705,-3,2023,-1,UA,N824UA,250,EWR,LAX,345,2454,17,5
2013,1,14,1753,0,2103,-2,UA,N510UA,535,JFK,LAX,345,2475,17,53
2013,1,14,1812,-8,2209,19,AA,N3JGAA,119,EWR,LAX,364,2454,18,12
2013,1,14,1853,-7,2212,-26,DL,N721TW,87,JFK,LAX,341,2475,18,53
2013,1,14,1854,-11,2152,-33,AA,N335AA,21,JFK,LAX,341,2475,18,54
2013,1,14,1910,41,2250,63,UA,N37287,1165,EWR,LAX,355,2454,19,10
2013,1,14,2003,3,2338,9,VX,N627VA,415,JFK,LAX,363,2475,20,3
2013,1,14,2053,28,2354,25,UA,N502UA,771,JFK,LAX,339,2475,20,53
2013,1,14,2055,-5,18,-13,DL,N723TW,2363,JFK,LAX,337,2475,20,55
2013,1,14,2057,17,10,13,B6,N630JB,677,JFK,LAX,339,2475,20,57
2013,1,14,2128,-7,38,-12,AA,N327AA,185,JFK,LAX,338,2475,21,28
2013,1,15,603,2,920,2,UA,N14121,1030,JFK,LAX,349,2475,6,3
2013,1,15,653,-7,1030,-4,DL,N711ZX,763,JFK,LAX,346,2475,6,53
2013,1,15,700,0,1015,-12,B6,N793JB,671,JFK,LAX,336,2475,7,0
2013,1,15,707,2,1013,-5,UA,N544UA,298,EWR,LAX,343,2454,7,7
2013,1,15,725,-5,1050,-10,AA,N339AA,33,JFK,LAX,341,2475,7,25
2013,1,15,824,-6,1143,-11,UA,N41140,112,JFK,LAX,346,2475,8,24
2013,1,15,858,-2,1221,1,AA,N329AA,1,JFK,LAX,351,2475,8,58
2013,1,15,900,0,1226,-1,DL,N713TW,120,JFK,LAX,334,2475,9,0
2013,1,15,901,-4,1213,-22,VX,N629VA,407,JFK,LAX,342,2475,9,1
2013,1,15,919,-1,1226,-7,UA,N597UA,405,EWR,LAX,329,2454,9,19
2013,1,15,1024,-6,1325,-15,AA,N322AA,19,JFK,LAX,334,2475,10,24
2013,1,15,1122,-8,1427,-18,UA,N517UA,703,JFK,LAX,344,2475,11,22
2013,1,15,1124,-1,1424,-15,B6,N715JB,673,JFK,LAX,339,2475,11,24
2013,1,15,1152,-8,1504,-6,AA,N338AA,3,JFK,LAX,345,2475,11,52
2013,1,15,1159,-1,1509,-20,DL,N707TW,863,JFK,LAX,342,2475,11,59
2013,1,15,1315,-5,1635,-15,VX,N632VA,411,JFK,LAX,359,2475,13,15
2013,1,15,1342,-3,1658,-7,AA,N324AA,117,JFK,LAX,354,2475,13,42
2013,1,15,1408,48,1712,39,UA,N17139,1110,EWR,LAX,337,2454,14,8
2013,1,15,1453,-6,1819,7,UA,N33103,1600,EWR,LAX,347,2454,14,53
2013,1,15,1457,-3,1802,-35,DL,N710TW,963,JFK,LAX,325,2475,14,57
2013,1,15,1539,-6,1859,-11,AA,N335AA,133,JFK,LAX,348,2475,15,39
2013,1,15,1544,4,1853,-7,UA,N41135,161,JFK,LAX,338,2475,15,44
2013,1,15,1625,0,1919,-35,B6,N630JB,675,JFK,LAX,334,2475,16,25
2013,1,15,1640,-5,1944,-21,AA,N327AA,181,JFK,LAX,341,2475,16,40
2013,1,15,1653,-2,1953,-42,VX,N637VA,413,JFK,LAX,339,2475,16,53
2013,1,15,1654,-5,1956,-19,UA,N855UA,250,EWR,LAX,334,2454,16,54
2013,1,15,1657,-3,2005,-31,DL,N723TW,127,JFK,LAX,337,2475,16,57
2013,1,15,1745,-8,2054,-11,UA,N502UA,535,JFK,LAX,337,2475,17,45
2013,1,15,1811,-9,2142,-8,AA,N3EAAA,119,EWR,LAX,344,2454,18,11
2013,1,15,1827,-3,2211,23,UA,N14250,1165,EWR,LAX,344,2454,18,27
2013,1,15,1855,-5,2150,-48,DL,N713TW,87,JFK,LAX,325,2475,18,55
2013,1,15,1907,2,2158,-27,AA,N336AA,21,JFK,LAX,332,2475,19,7
2013,1,15,1957,-3,2246,-43,VX,N635VA,415,JFK,LAX,323,2475,19,57
2013,1,15,2023,-2,2317,-12,UA,N525UA,771,JFK,LAX,326,2475,20,23
2013,1,15,2054,-6,4,-27,DL,N727TW,2363,JFK,LAX,336,2475,20,54
2013,1,15,2153,18,102,12,AA,N339AA,185,JFK,LAX,344,2475,21,53
2013,1,15,2202,82,112,75,B6,N636JB,677,JFK,LAX,344,2475,22,2
2013,1,15,,,,,VX,N626VA,399,JFK,LAX,,2475,,
2013,1,16,600,-1,942,24,UA,N41140,1030,JFK,LAX,356,2475,6,0
2013,1,16,656,-4,1023,-11,DL,N624AG,763,JFK,LAX,338,2475,6,56
2013,1,16,659,-1,1010,-17,B6,N775JB,671,JFK,LAX,343,2475,6,59
2013,1,16,705,0,1054,19,VX,N837VA,399,JFK,LAX,354,2475,7,5
2013,1,16,730,0,1055,-5,AA,N327AA,33,JFK,LAX,342,2475,7,30
2013,1,16,734,29,1121,63,UA,N580UA,298,EWR,LAX,353,2454,7,34
2013,1,16,826,-4,1143,-11,UA,N29129,112,JFK,LAX,332,2475,8,26
2013,1,16,857,-3,1208,-19,DL,N710TW,120,JFK,LAX,329,2475,8,57
2013,1,16,904,-1,1250,15,VX,N641VA,407,JFK,LAX,354,2475,9,4
2013,1,16,922,2,1321,48,UA,N57864,1657,EWR,LAX,339,2454,9,22
2013,1,16,923,23,1245,25,AA,N323AA,1,JFK,LAX,346,2475,9,23
2013,1,16,1024,-6,1344,4,AA,N329AA,19,JFK,LAX,348,2475,10,24
2013,1,16,1124,-6,1426,-19,UA,N517UA,703,JFK,LAX,339,2475,11,24
2013,1,16,1157,-3,1529,0,DL,N707TW,863,JFK,LAX,354,2475,11,57
2013,1,16,1201,1,1514,4,AA,N332AA,3,JFK,LAX,345,2475,12,1
2013,1,16,1245,80,1553,74,B6,N806JB,673,JFK,LAX,346,2475,12,45
2013,1,16,1323,3,1639,6,UA,N14115,1110,EWR,LAX,343,2454,13,23
2013,1,16,1328,8,1650,0,VX,N625VA,411,JFK,LAX,360,2475,13,28
2013,1,16,1339,-6,1645,-20,AA,N322AA,117,JFK,LAX,345,2475,13,39
2013,1,16,1504,-2,1817,-2,UA,N17104,1600,EWR,LAX,344,2454,15,4
2013,1,16,1541,-4,1909,-1,AA,N338AA,133,JFK,LAX,351,2475,15,41
2013,1,16,1558,18,1913,13,UA,N33103,161,JFK,LAX,349,2475,15,58
2013,1,16,1608,68,1958,81,DL,N711ZX,963,JFK,LAX,363,2475,16,8
2013,1,16,1627,2,1939,-15,B6,N648JB,675,JFK,LAX,347,2475,16,27
2013,1,16,1652,7,1955,-10,AA,N339AA,181,JFK,LAX,345,2475,16,52
2013,1,16,1655,-5,2038,2,DL,N712TW,127,JFK,LAX,364,2475,16,55
2013,1,16,1702,7,2022,-13,VX,N638VA,413,JFK,LAX,357,2475,17,2
2013,1,16,1746,38,2103,39,UA,N822UA,250,EWR,LAX,348,2454,17,46
2013,1,16,1801,8,2116,11,UA,N512UA,535,JFK,LAX,350,2475,18,1
2013,1,16,1811,-9,2151,1,AA,N3EAAA,119,EWR,LAX,371,2454,18,11
2013,1,16,1847,17,2217,29,UA,N87507,1165,EWR,LAX,352,2454,18,47
2013,1,16,1856,-4,2255,17,DL,N710TW,87,JFK,LAX,376,2475,18,56
2013,1,16,1905,0,2218,-7,AA,N320AA,21,JFK,LAX,349,2475,19,5
2013,1,16,1959,-1,2318,-11,VX,N632VA,415,JFK,LAX,359,2475,19,59
2013,1,16,2018,-7,1,32,UA,N505UA,771,JFK,LAX,379,2475,20,18
2013,1,16,2029,-11,2342,-15,B6,N775JB,677,JFK,LAX,350,2475,20,29
2013,1,16,2057,-3,41,10,DL,N722TW,2363,JFK,LAX,371,2475,20,57
2013,1,16,2136,1,41,-9,AA,N327AA,185,JFK,LAX,338,2475,21,36
2013,1,17,602,1,928,10,UA,N29129,1030,JFK,LAX,359,2475,6,2
2013,1,17,653,-7,1014,-20,DL,N721TW,763,JFK,LAX,338,2475,6,53
2013,1,17,654,-11,1029,-6,VX,N626VA,399,JFK,LAX,362,2475,6,54
2013,1,17,658,-2,1004,-23,B6,N779JB,671,JFK,LAX,345,2475,6,58
2013,1,17,659,-6,1043,25,UA,N509UA,298,EWR,LAX,358,2454,6,59
2013,1,17,728,-2,1050,-10,AA,N328AA,33,JFK,LAX,357,2475,7,28
2013,1,17,837,7,1158,4,UA,N41135,112,JFK,LAX,337,2475,8,37
2013,1,17,855,-5,1217,-3,AA,N332AA,1,JFK,LAX,346,2475,8,55
2013,1,17,859,-6,1205,-30,VX,N634VA,407,JFK,LAX,345,2475,8,59
2013,1,17,901,1,1209,-18,DL,N713TW,120,JFK,LAX,339,2475,9,1
2013,1,17,915,-5,1242,9,UA,N75851,1275,EWR,LAX,342,2454,9,15
2013,1,17,1026,-4,1312,-28,AA,N336AA,19,JFK,LAX,332,2475,10,26
2013,1,17,1121,-4,1417,-22,B6,N705JB,673,JFK,LAX,336,2475,11,21
